,company name,location,datum,detail,status rocket,rocket,status mission,dates,times,country,launch_location,long,lat
3782,General Dynamics,"SLC-36B, Cape Canaveral AFS, Florida, USA",1967-04-17 07:05:00+00:00,Atlas-LV3C Centaur-D | Surveyor 3,StatusRetired,450.0 ,Success,1967-04-17,07:05:00,USA,"Cape Canaveral AFS, Florida, USA",-80.58002750000001,28.4909268
3783,RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",1967-04-12 10:51:00+00:00,Voskhod | Cosmos 155,StatusRetired,450.0 ,Success,1967-04-12,10:51:00,Kazakhstan," Baikonur Cosmodrome, Kazakhstan",63.30524279999999,45.9645851
3784,RVSN USSR,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",1967-04-08 09:00:00+00:00,Proton K/Block D | Cosmos 154,StatusRetired,450.0 ,Partial Failure,1967-04-08,09:00:00,Kazakhstan," Baikonur Cosmodrome, Kazakhstan",63.30524279999999,45.9645851
3785,General Dynamics,"LC-12, Cape Canaveral AFS, Florida, USA",1967-04-06 03:23:00+00:00,Atlas-SLV3 Agena-D | ATS-2,StatusRetired,450.0 ,Partial Failure,1967-04-06,03:23:00,USA,"Cape Canaveral AFS, Florida, USA",-80.58002750000001,28.4909268
3786,RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",1967-04-04 14:00:00+00:00,Vostok-2 | Cosmos 153,StatusRetired,450.0 ,Success,1967-04-04,14:00:00,Russia," Plesetsk Cosmodrome, Russia",40.5748408,62.9278549
3787,UT,"Uchinoura Space Center, Japan",1967-04-03 00:00:00+00:00,Lambda-IV S | Osumi,StatusRetired,450.0 ,Failure,1967-04-03,00:00:00,Japan,"Uchinoura Space Center, Japan",131.0761271,31.2512669
3788,RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",1967-03-25 06:59:00+00:00,Cosmos-2I (63SM) | Cosmos 152,StatusRetired,450.0 ,Success,1967-03-25,06:59:00,Russia," Plesetsk Cosmodrome, Russia",40.5748408,62.9278549
3789,RVSN USSR,"Site 41/15, Baikonur Cosmodrome, Kazakhstan",1967-03-24 11:50:00+00:00,Cosmos-3 (11K65) | Cosmos 151,StatusRetired,450.0 ,Success,1967-03-24,11:50:00,Kazakhstan," Baikonur Cosmodrome, Kazakhstan",63.30524279999999,45.9645851
3790,RVSN USSR,"Site 161/35, Baikonur Cosmodrome, Kazakhstan",1967-03-22 14:05:00+00:00,Tsyklon | OGTch 3,StatusRetired,450.0 ,Failure,1967-03-22,14:05:00,Kazakhstan," Baikonur Cosmodrome, Kazakhstan",63.30524279999999,45.9645851
3791,RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",1967-03-22 12:44:00+00:00,Voskhod | Cosmos 150,StatusRetired,450.0 ,Success,1967-03-22,12:44:00,Russia," Plesetsk Cosmodrome, Russia",40.5748408,62.9278549
3792,RVSN USSR,"Site 86/1, Kapustin Yar, Russia",1967-03-21 10:07:00+00:00,Cosmos-2I (63SM) | Cosmos 149,StatusRetired,450.0 ,Success,1967-03-21,10:07:00,Russia," Kapustin Yar, Russia",45.76617539999999,48.5752669
3793,RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",1967-03-16 17:30:00+00:00,Cosmos-2I (63SM) | Cosmos 148,StatusRetired,450.0 ,Success,1967-03-16,17:30:00,Russia," Plesetsk Cosmodrome, Russia",40.5748408,62.9278549
3794,RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",1967-03-13 12:10:00+00:00,Vostok-2 | Cosmos 147,StatusRetired,450.0 ,Success,1967-03-13,12:10:00,Russia," Plesetsk Cosmodrome, Russia",40.5748408,62.9278549
3795,RVSN USSR,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",1967-03-10 11:30:00+00:00,Proton K/Block D | Cosmos 146,StatusRetired,450.0 ,Success,1967-03-10,11:30:00,Kazakhstan," Baikonur Cosmodrome, Kazakhstan",63.30524279999999,45.9645851
3796,RVSN USSR,"Site 86/1, Kapustin Yar, Russia",1967-03-03 06:44:00+00:00,Cosmos-2I (63SM) | Cosmos 145,StatusRetired,450.0 ,Success,1967-03-03,06:44:00,Russia," Kapustin Yar, Russia",45.76617539999999,48.5752669
3797,RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",1967-02-28 14:34:00+00:00,Vostok-2M | Cosmos 144,StatusRetired,450.0 ,Success,1967-02-28,14:34:00,Russia," Plesetsk Cosmodrome, Russia",40.5748408,62.9278549
3798,RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",1967-02-27 08:45:00+00:00,Vostok-2 | Cosmos 143,StatusRetired,450.0 ,Partial Failure,1967-02-27,08:45:00,Kazakhstan," Baikonur Cosmodrome, Kazakhstan",63.30524279999999,45.9645851
3799,US Air Force,"SLC-4W, Vandenberg AFB, California, USA",1967-02-24 19:55:00+00:00,Titan IIIB | OPS 4204,StatusRetired,59.0 ,Success,1967-02-24,19:55:00,USA,"Vandenberg AFB, California, USA",-120.5163949,34.7582101
3800,Arm??e de l'Air,"Brigitte, Hammaguir, Algeria, France",1967-02-15 10:06:00+00:00,Diamant A | Diad?ªme 2,StatusRetired,450.0 ,Success,1967-02-15,10:06:00,France,"Hammaguir, Algeria, France",-3.0375914,30.8832839
3801,RVSN USSR,"Site 86/1, Kapustin Yar, Russia",1967-02-14 10:04:00+00:00,Cosmos-2I (63SM) | Cosmos 142,StatusRetired,450.0 ,Success,1967-02-14,10:04:00,Russia," Kapustin Yar, Russia",45.76617539999999,48.5752669
3802,RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",1967-02-08 10:19:00+00:00,Voskhod | Cosmos 141,StatusRetired,450.0 ,Success,1967-02-08,10:19:00,Russia," Plesetsk Cosmodrome, Russia",40.5748408,62.9278549
3803,Arm??e de l'Air,"Brigitte, Hammaguir, Algeria, France",1967-02-08 08:39:00+00:00,Diamant A | Diad?ªme 1,StatusRetired,450.0 ,Partial Failure,1967-02-08,08:39:00,France,"Hammaguir, Algeria, France",-3.0375914,30.8832839
3804,RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",1967-02-07 13:20:00+00:00,Soyuz | Cosmos 140,StatusRetired,450.0 ,Success,1967-02-07,13:20:00,Kazakhstan," Baikonur Cosmodrome, Kazakhstan",63.30524279999999,45.9645851
3805,General Dynamics,"LC-13, Cape Canaveral AFS, Florida, USA",1967-02-05 01:17:00+00:00,Atlas-SLV3 Agena-D | Lunar Orbiter 3,StatusRetired,450.0 ,Success,1967-02-05,01:17:00,USA,"Cape Canaveral AFS, Florida, USA",-80.58002750000001,28.4909268
3806,General Dynamics,"SLC-4E, Vandenberg AFB, California, USA",1967-02-02 20:00:00+00:00,Atlas-SLV3 Agena-D | KH-7 Gambit 4036,StatusRetired,450.0 ,Success,1967-02-02,20:00:00,USA,"Vandenberg AFB, California, USA",-120.5163949,34.7582101
3807,NASA,"LC-34, Cape Canaveral AFS, Florida, USA",1967-01-27 23:31:00+00:00,Saturn IB | Apollo 1,StatusRetired,450.0 ,Failure,1967-01-27,23:31:00,USA,"Cape Canaveral AFS, Florida, USA",-80.58002750000001,28.4909268
3808,RVSN USSR,"Site 162, Baikonur Cosmodrome, Kazakhstan",1967-01-25 13:55:00+00:00,Tsyklon | Cosmos 139,StatusRetired,450.0 ,Success,1967-01-25,13:55:00,Kazakhstan," Baikonur Cosmodrome, Kazakhstan",63.30524279999999,45.9645851
3809,RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",1967-01-19 12:39:00+00:00,Vostok-2 | Cosmos 138,StatusRetired,450.0 ,Success,1967-01-19,12:39:00,Russia," Plesetsk Cosmodrome, Russia",40.5748408,62.9278549
3810,Martin Marietta,"SLC-41, Cape Canaveral AFS, Florida, USA",1967-01-18 14:19:00+00:00,Titan IIIC | OPS 9321-9328,StatusRetired,450.0 ,Success,1967-01-18,14:19:00,USA,"Cape Canaveral AFS, Florida, USA",-80.58002750000001,28.4909268
3811,RVSN USSR,"Site 86/1, Kapustin Yar, Russia",1966-12-21 13:11:00+00:00,Cosmos-2I (63S1) | Cosmos 137,StatusRetired,450.0 ,Success,1966-12-21,13:11:00,Russia," Kapustin Yar, Russia",45.76617539999999,48.5752669
3812,RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",1966-12-21 10:17:00+00:00,Molniya-M /Block L | Luna 13,StatusRetired,450.0 ,Success,1966-12-21,10:17:00,Kazakhstan," Baikonur Cosmodrome, Kazakhstan",63.30524279999999,45.9645851
3813,UT,"Uchinoura Space Center, Japan",1966-12-20 00:00:00+00:00,Lambda-IV S | Osumi,StatusRetired,450.0 ,Failure,1966-12-20,00:00:00,Japan,"Uchinoura Space Center, Japan",131.0761271,31.2512669
3814,RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",1966-12-19 12:01:00+00:00,Vostok-2 | Cosmos 136,StatusRetired,450.0 ,Success,1966-12-19,12:01:00,Russia," Plesetsk Cosmodrome, Russia",40.5748408,62.9278549
3815,US Air Force,"SLC-4W, Vandenberg AFB, California, USA",1966-12-14 18:14:00+00:00,Titan IIIB | OPS 8968,StatusRetired,59.0 ,Success,1966-12-14,18:14:00,USA,"Vandenberg AFB, California, USA",-120.5163949,34.7582101
3816,RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1966-12-14 11:27:00+00:00,Soyuz | Soyuz 7K-OK n†­1,StatusRetired,450.0 ,Prelaunch Failure,1966-12-14,11:27:00,Kazakhstan," Baikonur Cosmodrome, Kazakhstan",63.30524279999999,45.9645851
3817,RVSN USSR,"Site 86/1, Kapustin Yar, Russia",1966-12-12 20:37:00+00:00,Cosmos-2I (63SM) | Cosmos 135,StatusRetired,450.0 ,Success,1966-12-12,20:37:00,Russia," Kapustin Yar, Russia",45.76617539999999,48.5752669
3818,General Dynamics,"LC-576B3, Vandenberg AFB, California, USA",1966-12-11 21:10:00+00:00,Atlas-D OV1 | OV1-9/OV1-10,StatusRetired,450.0 ,Success,1966-12-11,21:10:00,USA,"Vandenberg AFB, California, USA",-120.5163949,34.7582101
3819,General Dynamics,"LC-12, Cape Canaveral AFS, Florida, USA",1966-12-07 02:12:00+00:00,Atlas-SLV3 Agena-D | ATS-1,StatusRetired,450.0 ,Success,1966-12-07,02:12:00,USA,"Cape Canaveral AFS, Florida, USA",-80.58002750000001,28.4909268
3820,General Dynamics,"SLC-4E, Vandenberg AFB, California, USA",1966-12-05 21:09:00+00:00,Atlas-SLV3 Agena-D | KH-7 Gambit 4035,StatusRetired,450.0 ,Success,1966-12-05,21:09:00,USA,"Vandenberg AFB, California, USA",-120.5163949,34.7582101
3821,RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1966-12-03 08:15:00+00:00,Voskhod | Cosmos 134,StatusRetired,450.0 ,Success,1966-12-03,08:15:00,Kazakhstan," Baikonur Cosmodrome, Kazakhstan",63.30524279999999,45.9645851
3822,RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1966-11-28 11:00:00+00:00,Soyuz | Cosmos 133,StatusRetired,450.0 ,Success,1966-11-28,11:00:00,Kazakhstan," Baikonur Cosmodrome, Kazakhstan",63.30524279999999,45.9645851
3823,RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1966-11-19 08:00:00+00:00,Vostok-2 | Cosmos 132,StatusRetired,450.0 ,Success,1966-11-19,08:00:00,Kazakhstan," Baikonur Cosmodrome, Kazakhstan",63.30524279999999,45.9645851
3824,RVSN USSR,"Site 41/15, Baikonur Cosmodrome, Kazakhstan",1966-11-16 13:00:00+00:00,Cosmos-3 (11K65) | Strela-2 #2,StatusRetired,450.0 ,Failure,1966-11-16,13:00:00,Kazakhstan," Baikonur Cosmodrome, Kazakhstan",63.30524279999999,45.9645851
